placeid,lat,lon,opened_sunday,State,city,elevation,population,nearest_hotel,nearest_railstation
ChIJ9WQ2tQJ2sEcRydUJWYo4fvE,52.3154734,9.5984595,0,NI,Region Hannover,78,14955,5832.41046364,9058.37019192
ChIJ_xxCQeBwsEcRpqTQ3MnTJNw,52.4219233,9.5922072,0,NI,Region Hannover,50,63355,785.470178989,11288.319559
ChIJT3HmC6mvukcRtVl1lf2qlk4,52.15167,9.95102,0,NI,Hildesheim,96,1089,106.565053095,10488.4119047
ChIJvwr8bgWqukcRMPGeDHFqLyc,52.264,10.07266,0,NI,Peine,67,2962,9386.20338244,14218.7665228
ChIJMUTSSQOvukcRXFsDLS3qz3I,52.16402,9.95975,0,NI,Hildesheim,96,1089,1030.8993871,10490.2549824
ChIJ2bBGXNR2sEcREaWC9qiyEvs,52.3962798,9.5906083,0,NI,Region Hannover,50,32899,2358.97029356,9714.54225765
ChIJf4wodkD-r0cRrr_QNu1-ySE,52.32239,10.22619,0,NI,Peine,72,1140,1998.45199836,11834.0814704
ChIJYzvmIB12sEcRFGbb4v3Ok70,52.31522,9.59889,0,NI,Region Hannover,78,14955,5796.32661874,9046.05521335
ChIJ_____2-vukcRjngcppsonVo,52.15163,9.92979,0,NI,Hildesheim,96,1089,1480.52096119,9229.28590782
ChIJG6ml3hodsEcRVK4vXitzkdk,52.46482,10.20303,0,NI,Region Hannover,56,610,11060.2494117,8200.16916656
ChIJf-7tPt17sEcRDgM2Wbgsgss,52.4205932,9.4518967,0,NI,Region Hannover,47,42080,4479.94936966,9788.8677219
ChIJGf6qDuqbukcRVOnP6PiMymo,52.2095312,9.5547604,1,NI,Region Hannover,118,18726,7924.85576052,6878.62013197
ChIJ4-hHhZ2kukcRphHGDCfUanY,52.1545324,9.7891031,0,NI,Hildesheim,96,1089,9680.28753648,4831.7064304
ChIJAwRoAfd7sEcRqpwZGW-ycCY,52.42583,9.42632,0,NI,Region Hannover,47,42080,6300.7566367,9568.7585589
ChIJ7W8GKuuCukcRCyKY5LtOtb4,52.30202,9.46265,0,NI,Region Hannover,88,7959,4834.46042589,4679.84723231
ChIJrcRJ36uvukcRhPoAMbVmQGc,52.15069,9.95302,0,NI,Hildesheim,96,1089,217.857091546,10659.8460577
ChIJY5LHJK9ksEcR8AvCUdEK3Do,52.50474,9.45793,0,NI,Region Hannover,42,45942,11852.4401883,18574.7905388
ChIJAz0vxlB_sEcRmAuC_zR68ug,52.33629,9.37914,0,NI,Schaumburg,86,10255,240.680556098,971.556676979
ChIJEc6zQs-zukcRyFKRUY60uds,52.0547767,10.0024624,0,NI,Hildesheim,110,14349,2145.69700928,10175.6781882
ChIJpRL4AMZQpUcRGMsO7VJE2y0,52.1545599,10.32881,0,NI,"Salzgitter, Stadt",76,4451,1570.35328515,15644.5062547
ChIJu0BrbSqbukcRZwlPyqzdjgY,52.19406,9.46514,0,NI,Hameln-Pyrmont,118,18726,11999.7986462,1799.04669649
ChIJ8yMziIjjr0cR8mKmXxuSRaE,52.4739867,10.3673429,0,NI,Gifhorn,50,12,9683.40450673,4193.75901233
ChIJZUqfi6V9sEcR8Z97gsIVRrg,52.4543553,9.3597964,0,NI,Region Hannover,42,4569,11753.4696999,12226.1687003
ChIJ21juCB5XpUcRZ-e9UAM464I,52.1922,10.32687,0,NI,Peine,74,86,5571.84007147,14712.5295694
ChIJX8mxUvCOukcRA5i6loggQrQ,52.10445,9.35829,0,NI,Hameln-Pyrmont,68,20129,140.10628704,11088.8087257
ChIJb_LbrB9RpUcRL6AzkPfRlj8,52.140347,10.303649,0,NI,"Salzgitter, Stadt",129,1741,935.124673588,13317.1254523
ChIJkbbtwliOukcRKEg2wBoi48s,52.10204,9.37157,0,NI,Hameln-Pyrmont,68,20129,702.469426047,10708.2102156
ChIJ86uP3RhFpUcRwVRCjpGt5mk,52.05066,10.37606,0,NI,"Salzgitter, Stadt",136,1095,10983.7209563,12477.3898485
ChIJO0_iZxdFpUcRWcRFfMYyxEw,52.050839,10.3706006,0,NI,"Salzgitter, Stadt",136,1095,10833.2365869,12618.860045
ChIJG0fj3_COukcR7wnjkO0fh94,52.10422,9.36093,0,NI,Hameln-Pyrmont,68,20129,43.0979102112,10987.0195532
ChIJ_w6tVJQLsEcRZMLPl_i60R8,52.3607243,9.8292294,0,NI,Region Hannover,71,40038,284.81054072,4086.31268693
ChIJ2c3R0q90sEcRQAU0qTCJMZY,52.3763634,9.7406729,0,NI,Region Hannover,57,18470,99.1381644828,35.1572580322
ChIJCx_iuZ90sEcRsxa0IemDChI,52.38174,9.72636,0,NI,Region Hannover,57,18470,163.744707073,1150.7346259
ChIJYbHfCI50sEcRD1GxhVGsQy4,52.3738855,9.70655,0,NI,Region Hannover,57,18470,557.084202175,2294.68305511
ChIJV8ozs7x1sEcRVa0Jz3JjBx0,52.33324,9.66439,0,NI,Region Hannover,69,23416,2001.85367303,4192.84568017
ChIJi1WW-wavukcR4Ga7se3CbBE,52.1576229,9.952357,0,NI,Hildesheim,96,1089,416.898241842,10283.2939571
ChIJOxOHGmeRr0cRS2xD7Q_Ec8A,52.43929,10.83886,0,NI,"Wolfsburg, Stadt",63,7341,2929.90201333,19919.6351666
ChIJCftnc49epUcRaxL-ILLMSaI,52.1590035,10.5309749,0,NI,Wolfenbüttel,76,4451,151.791651833,3753.66044267
ChIJSTpTSNj1r0cR2ZqXBrCKLGc,52.2647602,10.5294943,0,NI,"Braunschweig, Stadt",76,4451,365.358269119,1519.22164397
ChIJjx7IR0uSr0cRmxZ4dxXWDYY,52.42375,10.78767,0,NI,"Wolfsburg, Stadt",64,776,495.161726122,16749.1399628
ChIJD2l2an2Sr0cRltN7oUaYDiA,52.394013,10.7538474,0,NI,"Wolfsburg, Stadt",64,776,744.506481514,15660.7797897
ChIJJUxbIX-Qr0cR9VQ-mJDZk5Q,52.4068199,10.9311641,0,NI,Helmstedt,63,7341,9608.509631,21536.8879369
ChIJGx2GrJSRr0cRtOA10aMZdOw,52.3987045,10.836373,0,NI,"Wolfsburg, Stadt",63,7341,4042.13894124,20671.0954643
ChIJDRERQt6Ar0cRrKwDjUZ3Vcg,52.22761,11.00798,0,NI,Helmstedt,96,807,1127.31860701,6836.94177415
ChIJfzNLbP-Ir0cRFswUYMqNJNU,52.2502,10.8181999,0,NI,Helmstedt,136,16419,767.55240963,7477.2986623
ChIJMYYp1M-Sr0cRdro-dZl0aZw,52.4201395,10.7150103,0,NI,"Wolfsburg, Stadt",64,776,1656.08059853,12105.4066575
ChIJW4A5_EqSr0cROgq3kDbUmJc,52.4222512,10.7891322,0,NI,"Wolfsburg, Stadt",64,776,650.813496945,16882.215869
ChIJVQef2nb2r0cR1F6A_yItu8E,52.2627,10.5186499,0,NI,"Braunschweig, Stadt",76,4451,167.704492707,1811.38709335
ChIJSTpTSNj1r0cRDTznEs8yj8U,52.2623416,10.52248,0,NI,"Braunschweig, Stadt",76,4451,109.399357513,1588.29863824
ChIJKwotfpJ-pUcRBi2agttGmho,52.13831,10.97075,0,NI,Helmstedt,136,13265,11104.9405562,7814.78476839
ChIJb-JhM7n2r0cRyuAbGkqPZik,52.30402,10.51686,0,NI,"Braunschweig, Stadt",76,568,2979.90326553,2648.3851508
ChIJVf_-gQ9lr0cRSpyzs324dL4,52.29025,11.4093699,0,ST,Börde,75,802,17140.6496175,11937.9507686
ChIJmSkf0Svvr0cR8c0BuDhKOp8,52.4844987,10.5472962,1,NI,Gifhorn,64,776,478.15745715,3209.51578284
ChIJR-inKej1r0cRkSiwauVt6JA,52.25244,10.53913,1,NI,"Braunschweig, Stadt",76,4451,140.6645319,22.748181458
ChIJlT8jMV9fpUcRA0gPNLjxnQU,52.2304552,10.5348735,0,NI,"Braunschweig, Stadt",76,4451,683.901509142,2474.83159233
ChIJ-yND-HVjpUcRefj0tLGJCNM,52.14151,10.77064,0,NI,Wolfenbüttel,109,5961,12718.0797207,7702.88146553
ChIJ1eTWuzr2r0cRq0a7__HBD70,52.24891,10.47806,0,NI,"Braunschweig, Stadt",76,4451,3067.98876507,4198.25225144
ChIJm5mzVib0r0cRjCigJ2e6QFM,52.28698,10.53904,0,NI,"Braunschweig, Stadt",76,568,2438.6574821,3831.83644197
ChIJ_81meoxepUcRDlafdCcdH9Y,52.16453,10.53767,0,NI,Wolfenbüttel,76,4451,729.562763632,3995.00816274
ChIJy-id6FJgr0cRs1rMuUp5hvo,52.17611,11.49416,0,ST,Börde,131,1550,8256.78994166,8422.17597545
ChIJmSP2cx1ZpUcRaisQRL3TM-4,52.1948691,10.4589183,0,NI,"Salzgitter, Stadt",76,4451,6471.04853049,8439.44743993
ChIJpchAL69hr0cRhSrMfOTF740,52.18008,11.48168,0,ST,Börde,131,1638,8970.32090978,7873.05600978
ChIJf9gNeY1-pUcRLLpq_o5-LPU,52.13886,10.97114,0,NI,Helmstedt,136,13265,11038.5038852,7826.05633052
ChIJ09YQHplfr0cRmUuq7O1_Zes,52.15094,11.59008,0,ST,"Magdeburg, Landeshauptstadt",57,2096,2415.82642303,11437.4778717
ChIJkdme3ob1pUcRQce3E8Hj7L0,52.1284969,11.5989952,0,ST,"Magdeburg, Landeshauptstadt",57,2096,943.758474562,8886.6288816
ChIJmXlPlEn0pUcRtGXvnwTPUrE,52.08359,11.59994,1,ST,"Magdeburg, Landeshauptstadt",116,1834,2026.47069795,3937.02060193
ChIJ9xrMX0K1qEcROa9thaA5EqQ,52.40597,12.15762,0,ST,Jerichower Land,40,14059,18736.2909238,7209.06373251
ChIJR4YVXFfAqEcRpFkgYnkVJGs,52.40934,12.56235,0,BB,Potsdam-Mittelmark,57,59826,810.417402839,13113.8246472
ChIJEy_9q1dfr0cRFFOWQG0WjV0,52.1299351,11.6377832,0,ST,"Magdeburg, Landeshauptstadt",48,362,260.828413309,9166.70536729
ChIJQ1zZoGpHr0cRm3Jb7mvVyag,52.43456,11.81111,0,ST,Stendal,39,6039,16256.4014508,9760.18021482
ChIJHYp-4xhQr0cRCpw5Ju0CYA8,52.2705625,11.8564773,0,ST,Jerichower Land,61,1575,17108.6093328,10031.5510404
ChIJ75IsdyXBqEcR_XapQ0IQHtM,52.4344992,12.5222894,0,BB,"Brandenburg an der Havel, Stadt",57,59826,2855.35338709,11566.1386216
ChIJ_UZ7ca9dr0cR6T-k_hh52wg,52.24982,11.62806,0,ST,Börde,52,10860,5552.78119715,5592.84529323
ChIJu57pDWuZqEcRFdRYYw3uF1k,52.14022,12.58632,0,BB,Potsdam-Mittelmark,172,5380,17772.9224479,6689.38383916
ChIJIS-15PD1pUcRehO8dYmW9cw,52.1337235,11.6383164,0,ST,"Magdeburg, Landeshauptstadt",57,2096,180.824265005,9587.41486274
ChIJ73kFbVrAqEcR3ltf2c9E3u0,52.4096511,12.5617835,0,BB,Potsdam-Mittelmark,57,59826,758.706691746,13083.9815582
ChIJrw7WzGZfr0cRZti9rWrK6-0,52.1348729,11.6177321,0,ST,"Magdeburg, Landeshauptstadt",57,2096,398.784007176,9556.28262752
ChIJfTq88fb4pUcRW6jcoeOLV6k,52.08078,11.81383,0,ST,Jerichower Land,56,5992,12379.1508694,6928.77603281
ChIJtfINQ5b1pUcRhBJAlp7k9mQ,52.1113816,11.6041821,0,ST,"Magdeburg, Landeshauptstadt",116,1834,529.8421119,6958.46228462
ChIJ3QR5Lx1fr0cR7f4e90E-Aro,52.16919,11.62561,0,ST,"Magdeburg, Landeshauptstadt",57,2096,3304.1700545,13396.9013165
ChIJ7eTyIglfr0cRq8h-BDrwV_k,52.1591022,11.6056423,0,ST,"Magdeburg, Landeshauptstadt",57,2096,2900.0203851,12252.501641
ChIJ7_nhicz1pUcRuEll_DkLiYU,52.0897662,11.6125516,0,ST,"Magdeburg, Landeshauptstadt",116,1834,2104.94136259,4532.07734749
ChIJgSrU5PD1pUcRIVJS-DAz5CU,52.1209,11.62884,0,ST,"Magdeburg, Landeshauptstadt",48,362,719.330020312,8074.37522218
ChIJTyzoxQP2pUcRlgkT1y0mIQ4,52.122321,11.655778,0,ST,"Magdeburg, Landeshauptstadt",48,362,1476.84944506,8677.41419607
ChIJqV1d_Vhfr0cRwfWJ20LPG7s,52.130757,11.6311258,0,ST,"Magdeburg, Landeshauptstadt",57,2096,54.1685786149,9181.78710026
ChIJIS-15PD1pUcRt9HEDmUxrww,52.13648,11.644,0,ST,"Magdeburg, Landeshauptstadt",48,362,460.908223755,9965.97593194
ChIJv05iFDNOqEcRsags7QSPFqE,52.49957,13.41746,0,BE,Kreisfreie Stadt Berlin,39,19530,545.56551576,1781.81841456
ChIJtY_YFNdRqEcRQ-Cme3YtUNw,52.5102655,13.3959429,0,BE,Kreisfreie Stadt Berlin,53,9144,97.9308969688,1219.30083497
ChIJhW14YiBRqEcRnlWvhHWv5LM,52.51177,13.3055,0,BE,Kreisfreie Stadt Berlin,39,19530,123.367730774,829.61244457
ChIJiXy4PStQqEcRMWUiuriPIB4,52.5002403,13.3913134,0,BE,Kreisfreie Stadt Berlin,39,19530,207.530619943,541.216932922
ChIJI7JIaVRQqEcRYGH8_Oek78o,52.50301,13.34251,1,BE,Kreisfreie Stadt Berlin,39,19530,122.816231507,855.016319647
ChIJo6YUnehQqEcRb3hxNAfNZ60,52.49989,13.30824,0,BE,Kreisfreie Stadt Berlin,39,19530,35.158057198,657.805649369
ChIJmwmSRYtQqEcRkA1Q645Wrv0,52.4861492,13.3215254,0,BE,Kreisfreie Stadt Berlin,39,19530,194.114835644,2187.61131688
ChIJfXlJ5tr1qEcRYdGkTxzAV-U,52.39974,13.05912,0,BB,"Potsdam, Stadt",33,22384,306.739161811,1032.07618523
ChIJtWuoJYRaqEcRCJHsjBIFPr4,52.458369,13.3224408,0,BE,Kreisfreie Stadt Berlin,39,19530,210.738919154,310.44770028
ChIJgbQDUFxaqEcR24UkxXlA5Wg,52.44359,13.29636,0,BE,Kreisfreie Stadt Berlin,39,19530,203.255874053,249.771294447
ChIJDWK4g8NQqEcRsj7lO4sHnFg,52.49803,13.2958,0,BE,Kreisfreie Stadt Berlin,39,19530,20.5862205876,850.194474581
ChIJU_An5XhfqEcRr1uGzWnZ2A0,52.3649697,13.0921149,0,BB,"Potsdam, Stadt",33,22384,2588.21050639,2637.01397201
ChIJ69lP4RxbqEcRu8MsYsBaJcA,52.42026,13.31337,0,BE,Kreisfreie Stadt Berlin,39,19530,1367.75153464,1325.86147833
ChIJT8zJZXJGqEcRADoKdrGDruY,52.4209,13.49492,0,BE,Kreisfreie Stadt Berlin,45,11907,425.348041212,3879.10528123
ChIJTX_6iutbqEcRUkF_ySliCPk,52.4034665,13.2508382,0,BB,Potsdam-Mittelmark,39,19530,607.40928063,3742.06944737
ChIJrXi9WFxOqEcRkNiORxipEU0,52.5122799,13.45294,0,BE,Kreisfreie Stadt Berlin,53,9144,129.596939665,527.28876273
ChIJDwLc73VPqEcRWHp1i7EnIy0,52.46867,13.44272,0,BE,Kreisfreie Stadt Berlin,39,19530,352.976690233,3040.85726442
ChIJMQGWkcZaqEcRYR0io46KLsA,52.43688,13.34511,0,BE,Kreisfreie Stadt Berlin,39,19530,825.522318363,1388.89877544
ChIJo4eRl4taqEcRD8ltGampUlQ,52.44812,13.315,0,BE,Kreisfreie Stadt Berlin,39,19530,814.076810361,977.379840666
ChIJi7dvS_9PqEcRw9z3JfssZlU,52.4588251,13.3840084,0,BE,Kreisfreie Stadt Berlin,39,19530,141.271686712,2257.23455087
ChIJrc_93IxOqEcRYz9i6KhiDAE,52.5143153,13.4760664,0,BE,Kreisfreie Stadt Berlin,58,16170,328.933320224,165.836291186
ChIJxU-KmEVFqEcRsjP_epYzFuM,52.4443797,13.3862129,0,BE,Kreisfreie Stadt Berlin,39,19530,439.227829142,3726.67892798
ChIJh1TYJrtPqEcRZ-K-0UEzTzs,52.4821452,13.4326051,0,BE,Kreisfreie Stadt Berlin,39,19530,117.565219322,2313.72887921
ChIJMeVOn2FEqEcR9UfER-rCn1Y,52.3868323,13.4057806,0,BE,Kreisfreie Stadt Berlin,39,19530,2087.91887055,7097.29506868
ChIJjZtDvllZqEcRF-4W94t6MwU,52.40331,13.22015,0,BB,Potsdam-Mittelmark,39,19530,731.489445989,5637.68694451
ChIJsdWcboJaqEcRis0O88Ymzg4,52.4645985,13.326356,1,BE,Kreisfreie Stadt Berlin,39,19530,90.159438394,1034.55560101
ChIJ76VJcfpDqEcROyvShcVrGkE,52.3587775,13.4353271,0,BB,Teltow-Fläming,41,134,555.654880689,9788.56452844
ChIJt3MVskpQqEcRbu7s_z185SU,52.4994206,13.3623376,0,BE,Kreisfreie Stadt Berlin,39,19530,168.896948215,872.292416974
ChIJnRrjX0BQqEcRN1Djz2yjU0o,52.48598,13.35622,0,BE,Kreisfreie Stadt Berlin,39,19530,157.574476536,795.128402679
ChIJeb8FrvtQqEcRFOUhuMUTlgk,52.5010199,13.32485,0,BE,Kreisfreie Stadt Berlin,39,19530,112.334507922,833.732345158
ChIJH1WT4oFPqEcRAdxuGK-zdhU,52.45691,13.43711,0,BE,Kreisfreie Stadt Berlin,39,19530,651.919306959,4393.91622567
ChIJw7VTMypGqEcR4i30_9t7hkI,52.43781,13.54624,0,BE,Kreisfreie Stadt Berlin,45,11907,493.454611988,3154.18948346
ChIJG-MsIdhPqEcR84fOu2G3mRg,52.48971,13.39418,0,BE,Kreisfreie Stadt Berlin,39,19530,620.707629889,1360.06175107
ChIJX4XkXntdqEcRGZw646kzIDc,52.30557,13.25273,0,BB,Teltow-Fläming,47,24164,2655.30527747,9543.93686426
ChIJRfWwuCFOqEcRcU92LoQvGjU,52.5189376,13.4108832,0,BE,"Berlin, Stadt",53,9144,302.180883792,285.317212395
ChIJT53pciFQqEcR82u8Aoe29_A,52.48365,13.38285,0,BE,Kreisfreie Stadt Berlin,39,19530,1065.15685582,1554.54989275
ChIJefMkPe9QqEcRu8kYrujMN1Y,52.49727,13.3119,0,BE,Kreisfreie Stadt Berlin,39,19530,45.6077917307,1040.08258738
ChIJaWXOdCxRqEcRdRQBxuDvMQE,52.51882,13.28854,0,BE,Kreisfreie Stadt Berlin,53,9144,715.652910671,1838.40507509
ChIJv05iFDNOqEcR-kT-PW3Xpxw,52.49167,13.42251,0,BE,Kreisfreie Stadt Berlin,39,19530,48.1331738267,2349.78083896
ChIJJSGyMrxPqEcR2-DMjgOBoHk,52.47823,13.42567,0,BE,Kreisfreie Stadt Berlin,39,19530,19.6771584643,2947.60446089
ChIJQeRqlrFIqEcRQMbslGpEJZ8,52.4575959,13.5077731,0,BE,Kreisfreie Stadt Berlin,45,11907,386.551886568,328.711163853
ChIJVQZUOCJRqEcRXl3gYkdD7EY,52.5169255,13.3091697,0,BE,Kreisfreie Stadt Berlin,53,9144,124.652492843,1450.80580231
ChIJMaZWKUBOqEcROmwP2aKTx8M,52.51706,13.43932,0,BE,Kreisfreie Stadt Berlin,53,9144,191.836424801,694.976746831
ChIJ65NmlKNPqEcR0NMQbmGOSGM,52.478405,13.4377318,0,BE,Kreisfreie Stadt Berlin,39,19530,621.931693784,2316.77523368
ChIJXd-Qivn1qEcRP2O2dMW1e7U,52.39539,13.09142,0,BB,"Potsdam, Stadt",33,22384,1041.56507982,1724.41443214
ChIJ7VapYkdOqEcReCPsIgQaLFw,52.5098597,13.4346332,1,BE,Kreisfreie Stadt Berlin,53,9144,181.709296878,166.71169792
ChIJcXJPCAFPqEcRc1vPC2Zgg7Y,52.4910427,13.4571374,0,BE,Kreisfreie Stadt Berlin,45,11907,1256.8794472,392.323925848
ChIJc-_rrBJPqEcRZeKDnq2HA48,52.47052,13.461589,0,BE,Kreisfreie Stadt Berlin,39,19530,329.320795635,2568.41918857
ChIJ96fLhepFqEcRvFXmGLbXjC0,52.4289411,13.4567599,1,BE,Kreisfreie Stadt Berlin,39,19530,1003.02155016,4551.19896313
ChIJWbmBDkhPqEcRnVpVyTj98dU,52.46703,13.4891,0,BE,Kreisfreie Stadt Berlin,45,11907,1874.83354534,1916.62571713
ChIJW_p6liFOqEcRLqrHq_yl2mA,52.51837,13.41687,0,BE,Kreisfreie Stadt Berlin,53,9144,423.122393645,524.173675991
ChIJAUNB14pOqEcRYCG9ZEvNnTY,52.5145,13.46892,0,BE,Kreisfreie Stadt Berlin,58,16170,25.589593785,340.972907179
ChIJzXOJmidXqEcRD1H8fGToPXU,52.5152408,13.2618982,0,BE,Kreisfreie Stadt Berlin,39,19530,713.37995656,2168.4344534
ChIJ2-EQc-1QqEcRSbAxRjdstDA,52.49072,13.3128301,0,BE,Kreisfreie Stadt Berlin,39,19530,120.162181802,1697.50028401
ChIJ4Wa1YwxIqEcR5fVIhgYTU3M,52.44132,13.58814,0,BE,Kreisfreie Stadt Berlin,45,11907,784.568322705,2077.37332345
ChIJJ-y9qMNQqEcRqZPZKoZFqD8,52.49804,13.298,0,BE,Kreisfreie Stadt Berlin,39,19530,128.732180341,782.488453866
ChIJ8Z3gDNdIqEcROUrpwshA5-o,52.4821244,13.5251377,0,BE,Kreisfreie Stadt Berlin,45,11907,1355.14939748,3240.8151728
ChIJw_KFu1VQqEcRy6pZdioQMSM,52.5040274,13.3387777,1,BE,Kreisfreie Stadt Berlin,39,19530,53.2357977053,582.770617854
ChIJjYM98uA3qEcRo3VX9G9QHQw,52.45082,13.62394,0,BE,Kreisfreie Stadt Berlin,45,11907,521.648981735,1665.46449498
ChIJrdHCL95QqEcR9MGjgdkQF78,52.5075973,13.3065188,1,BE,Kreisfreie Stadt Berlin,39,19530,117.199414823,441.535880954
ChIJK_v7w29YqEcRqd6KzXFnp0k,52.4550912,13.1433007,0,BE,Kreisfreie Stadt Berlin,39,19530,4425.35778545,8372.00476705
ChIJ7ZPnWMBOqEcRLJEKQRwMvKg,52.50956,13.4972,1,BE,Kreisfreie Stadt Berlin,58,16170,61.5736912831,1689.92076085
ChIJx95fzc31qEcRJhA-pYB5OM4,52.3967699,13.04617,0,BB,"Potsdam, Stadt",33,22384,271.861777404,721.950737818
ChIJ4Qs1CZVHqEcRkNxglZ6xIuA,52.41266,13.57238,0,BE,Kreisfreie Stadt Berlin,45,11907,1395.85886873,5423.9654137
ChIJVftccMlOqEcR5UFvhNJQtjU,52.5053718,13.5143745,0,BE,Kreisfreie Stadt Berlin,58,16170,703.458059387,2828.56047386
ChIJ6SeR4tNRqEcRQoYGURQHugI,52.50661,13.39085,0,BE,Kreisfreie Stadt Berlin,39,19530,202.544963738,716.11955907
ChIJbRifv9pRqEcR86puO4gjFpU,52.5135452,13.3893691,1,BE,Kreisfreie Stadt Berlin,53,9144,161.50226449,766.917151652
ChIJUylShDJJqEcRgn79Y2GLkII,52.4974754,13.5220297,0,BE,Kreisfreie Stadt Berlin,45,11907,343.564088198,3418.56292736
ChIJRxhwERs_qEcRlff3u3-xpUc,52.3155047,13.6075543,0,BB,Dahme-Spreewald,41,134,1739.38145841,6695.8623584
ChIJvy8smp5JqEcR1q9E_NoeuCE,52.5046899,13.59071,0,BE,Kreisfreie Stadt Berlin,58,16170,448.354412745,4416.6157183
ChIJy4gMPn5JqEcRXZo9H7354G4,52.5211913,13.5869713,0,BE,Kreisfreie Stadt Berlin,58,16170,1196.28846974,3466.08990241
ChIJx95fzc31qEcRMU3RD1DhSog,52.3968691,13.046262,0,BB,"Potsdam, Stadt",33,22384,260.270127261,733.673940877
ChIJ0zl0YWvzqEcRpAMyje5A64g,52.36368,12.93385,0,BB,Potsdam-Mittelmark,33,22384,2103.79091794,6466.67056725
ChIJFXGtjKMwqEcRVOOCDZWXsRE,52.4221902,13.7535656,0,BB,Oder-Spree,38,11741,1903.74930458,5082.75006225
ChIJS5tujeU2qEcRqLzqK_iIQDs,52.4738484,13.7153659,0,BB,Oder-Spree,45,11907,5438.83692963,4723.34512084
ChIJW9mhNIh6qEcRbRVL-eoISd4,52.09184,13.1784199,0,BB,Teltow-Fläming,72,13292,14341.1330763,6065.69595428
ChIJuc94FGhIqEcROWNQ4KRe1pM,52.4568,13.5775,0,BE,"Berlin, Stadt",45,11907,1218.01068001,1683.85765285
ChIJWYTOGnOYB0cRPWurJSeAvXo,52.34249,14.5523,0,BB,"Frankfurt (Oder), Stadt",28,51691,7121.39171367,11830.3367811
ChIJFYYgzBqYB0cR1R-NOWQi5AQ,52.32899,14.53943,0,BB,"Frankfurt (Oder), Stadt",28,51691,5890.50037354,12176.5347588
ChIJA92Fc1eYB0cR6FcD0EuG2dY,52.3621128,14.5237594,0,BB,"Frankfurt (Oder), Stadt",28,51691,6630.14538324,9031.07384068
ChIJExGVjfQnqEcRjQ_Ys1ioS-8,52.35871,14.06413,0,BB,Oder-Spree,44,33539,17448.1692105,5198.3315127
ChIJPdkgl1LtB0cRyeLoeOU0sCQ,52.18256,14.23993,0,BB,Oder-Spree,80,4473,16866.2136661,7162.98416929
ChIJfY57TvAnqEcRkEeTs_QepoU,52.3657405,14.0607485,0,BB,Oder-Spree,44,33539,16945.9409421,4649.89418887
ChIJIzSLioh9uEcRJOaqZDccSIU,51.83858,6.61597,0,NW,Borken,31,73943,12646.6706406,11564.4068528
ChIJw_KWua9iuEcRAfLF-JA_bJI,51.84025,6.69637,0,NW,Borken,31,19140,11750.9039786,13406.9944878
ChIJaUSDoziduEcRKRFJabCTCCQ,51.6605,6.45547,0,NW,Wesel,24,21587,321.093911341,5763.22506967
ChIJeZzz1rCauEcRTOQVCFJozbg,51.657619,6.6216646,0,NW,Wesel,27,38759,3193.51879883,4726.44917059
ChIJKys3Mdhwx0cRpekvA4LnIcQ,51.762711,6.1871729,1,NW,Kleve,19,13997,4371.64634545,1032.37611523
ChIJLdLFt2Bvx0cRlQEwnJU0H2I,51.6262728,6.2011895,0,NW,Kleve,30,1000,10920.0687895,310.289680882
ChIJ1Z5sX2Bmx0cRtWunjqG8pfc,51.58217,6.2472,0,NW,Kleve,25,28064,14813.2130206,382.788424157
ChIJYSaJvOxcuEcRzEVZ58ijFsw,51.95559,7.00984,1,NW,Borken,62,17115,11363.585425,7409.37142899
ChIJjR3RFRCUuEcRUzLhVCAvWl8,51.5628924,6.7405878,0,NW,Wesel,34,70573,6688.03310717,5623.11924428
ChIJBf1qyC_yuEcRzQQpikmtjnw,51.68012,6.95738,0,NW,Recklinghausen,36,79981,9797.53572337,1513.18416007
ChIJk_w1_dXyuEcRGsra7x2b0Zc,51.6939772,6.8734416,0,NW,Wesel,36,79981,8820.99976626,5905.82443916
ChIJpYxR5R3yuEcRsuNS45kz8vg,51.6612099,6.96353,1,NW,Recklinghausen,36,79981,9034.01774179,1356.51275666
ChIJfbCMMdKZuEcR6e51qSJ7I0s,51.544368,6.603881,0,NW,Wesel,25,32188,9457.07080706,1816.39238668
ChIJYz8msVjpuEcRPXF630FzJ74,51.5476334,6.9375977,0,NW,"Bottrop, Stadt",60,76940,2813.29992872,1471.22040396
ChIJM8R1hMa6uUcROFU282HLEeo,51.95847,7.62165,0,NW,"Münster, Stadt",55,19389,72.5544767079,988.879275632
ChIJvZt-CBm7uUcRqSUwLuUAC_c,51.9676,7.65568,0,NW,"Münster, Stadt",55,19389,657.148360604,760.193057723
ChIJT-ndZACluUcRhxsFvg2Daqo,51.9021418,7.625245,0,NW,"Münster, Stadt",55,19389,2418.85983873,2032.07529856
ChIJmZxIbV-luUcRrcV64oQQlcE,51.9293291,7.5806581,0,NW,"Münster, Stadt",55,19389,2651.27730041,4609.6007328
ChIJeeE8qRejuUcRXrSszJxweQU,51.9145839,7.7238912,0,NW,"Münster, Stadt",55,19389,5569.70273156,1655.43819167
ChIJ9dxcMwCwuEcR5FaSSwaNUzM,51.96234,7.62939,0,NW,"Münster, Stadt",55,19389,262.035930458,732.66362466
ChIJ8XxV1dFSuEcRBtKzschA840,51.9302,7.35032,0,NW,Coesfeld,116,11699,10746.4404398,8276.42053902
