placeid,DayOfWeek,OpenTime,CloseTime,OpenDuration
ChIJvW5Fla2luEcR6PiVKy6eo_g,2,8.5,19.0,10.5
ChIJ60a7Xp-juEcRrquEt-XBrJ4,2,8.5,19.0,10.5
ChIJ9dxcMwCwuEcRKdflf48de3A,2,9.0,20.0,11.0
ChIJ29tmVG6vuEcR8MRRNwjaDz0,2,8.5,19.5,11.0
ChIJp_t4bPpXx0cRi_Q44vDzE-0,2,8.5,19.0,10.5
ChIJQ2wnlH2-uEcRV3Dx-mHHCQA,2,8.0,19.0,11.0
ChIJ-dRrfYmmuEcR41diS0eflNI,2,9.0,19.0,10.0
ChIJbdss2NG4uEcR30r7voywOVE,2,9.0,20.0,11.0
ChIJKbYFIWa_uEcRoHhB9npv6fc,2,9.0,19.0,10.0
ChIJf7wCVai8uEcR8Y70O6zpLIU,2,9.0,19.0,10.0
ChIJm-mmMxjKuEcRtX9PvCa_oxk,2,9.0,20.0,11.0
ChIJj5Tm0L5Yx0cRFMg8M5Z7W6U,2,8.0,20.0,12.0
ChIJAZy0AQO9uEcRgeqyUNwbAvw,2,8.0,20.0,12.0
ChIJbXaNaVWluEcRsHqUVuOcniw,2,8.0,20.0,12.0
ChIJXT9P156suEcRDHoc1XTkPS4,2,9.0,19.5,10.5
ChIJbXaNaVWluEcRqa55072YDxo,2,9.0,20.0,11.0
ChIJD-8GHICpuEcRwePTMMcioFQ,2,9.0,19.0,10.0
ChIJA9Up79GruEcRfMVWT8k9jjc,2,9.0,20.0,11.0
ChIJa_8K_n-iuEcRXMJLY_-gQN0,2,9.0,20.0,11.0
ChIJt969IUGwuEcRWVFOPTKB340,2,9.0,19.0,10.0
ChIJ20AMgvlVx0cRSLvClRMfIGc,2,8.0,20.0,12.0
ChIJjSx8BEtTv0cRCzCod-Jvt1g,2,9.0,19.0,10.0
ChIJyYcpgji6uEcR_DAxJmrh0rc,2,9.0,19.0,10.0
ChIJSS3J1qq6uEcRW9HSZaBqHho,2,9.0,20.0,11.0
ChIJV023W-qzuEcRfUja2idsjh8,2,9.0,19.0,10.0
ChIJh0nqWsq-uEcRSUPLBtHAJl0,2,8.5,19.0,10.5
ChIJyco5JeO8uEcR60cY2Aa8_Wc,2,9.0,20.0,11.0
ChIJQdSCInTCuEcR8jBu1ha95RE,2,8.0,19.0,11.0
ChIJlxljVA9Tv0cRXRfIb9zXA8A,2,8.0,20.0,12.0
ChIJc910FT2-uEcRFdlWq4u_GDM,2,8.0,19.0,11.0
ChIJwz2UTce_uEcRYFJI5MApOb8,2,9.0,19.0,10.0
ChIJ_XbttiuUuEcRkXadWxvJbAQ,2,8.0,19.0,11.0
ChIJ0aKkkvC4uEcRefcT7zSYoGU,2,9.0,19.0,10.0
ChIJB5AV_Eq5uEcRh3e2NLOnbSs,2,8.0,19.0,11.0
ChIJu7vO-43JuEcRtAYnhVZPrn8,2,8.5,19.0,10.5
ChIJ8TpSeQC1uEcRfurw9tRQP7s,2,8.0,20.0,12.0
ChIJ20o_JZGsuEcR6D1uh4PMfbw,2,6.0,21.0,15.0
ChIJAVBhV4HJuEcRAEYcc55HqaM,2,8.5,20.0,11.5
ChIJJ7TIU5yVuEcRODUhkIyCkVY,2,8.0,20.0,12.0
ChIJ8ySJwy_AuEcRUWwtFDOQWko,2,6.0,21.0,15.0
ChIJdzWk-NHJuEcRujQIM4nEmnc,2,9.0,19.0,10.0
ChIJd-xqfMzBuEcR9r8JBJDR33E,2,9.0,19.0,10.0
ChIJw3YjAI-2uEcRg4BPlLXOfJQ,2,9.0,19.0,10.0
ChIJH1YV8tnLuEcRTlonFsfCAFY,2,8.0,20.0,12.0
ChIJvbY1s2XLuEcRg-IssLAZ4I4,2,8.5,19.0,10.5
ChIJQahl1lqVuEcR_pk0sz64pas,2,8.0,19.0,11.0
ChIJFXisKIG4uEcRTSF6pr-I8lc,2,9.0,19.0,10.0
ChIJyZka7MVSv0cRVIp_IL9TM0c,2,8.0,20.0,12.0
ChIJJ_Xr4TTGuEcRuaHvLmE96MY,2,9.0,19.0,10.0
ChIJQVfZQNC1uEcRs3O-QTrlL18,2,8.0,20.0,12.0
ChIJL1568SXKuEcRjKYlsfSwA5I,2,9.0,20.5,11.5
ChIJJ9kX3jDAuEcRxc8kCsu5xCk,2,9.0,19.0,10.0
ChIJNcOXhhC_uEcRgeBPk969iVg,2,9.0,20.0,11.0
ChIJg-egJZGsuEcRpOFCVwcF224,2,8.0,20.0,12.0
ChIJFYZN97nIuEcRcIj_DV6q3_Y,2,9.0,20.0,11.0
ChIJO-CHvM3DuEcRN8uLfcvduTk,2,8.0,19.0,11.0
ChIJK-QORwjJuEcRCqh0I6zKFEc,2,8.0,20.0,12.0
ChIJY-6lTb9Tx0cRaTgFYOO4TyI,2,8.0,20.0,12.0
ChIJIa3dQUnIuEcRgj8YJvVRF9I,2,9.0,18.5,9.5
ChIJCbgftFDAuEcRtRXWdCBWEG4,2,8.0,20.0,12.0
ChIJIRI-v3yVuEcREHxcEa_4y9Y,2,9.0,19.0,10.0
ChIJU3_A5zO2uEcRMLb821MpKDk,2,9.0,20.0,11.0
ChIJM217lUnBuEcRLFFYHeSkpcs,2,9.0,19.0,10.0
ChIJ9xuS7YfBuEcRp1V2pybqOLo,2,8.5,19.0,10.5
ChIJaZhJICvquEcRjE_qmM9KA1E,2,8.5,19.0,10.5
ChIJjU3X2uKowEcRq0VHQCDBJq8,2,9.0,20.0,11.0
ChIJJ10Yy5HLuEcR-EwRt9vSN6M,2,8.0,20.0,12.0
ChIJoc-rSG_NuEcRCxZQD7R8Ej0,2,8.5,19.0,10.5
ChIJIb9I6tTruEcR8EBqE9GjuaE,2,8.5,19.0,10.5
ChIJp0tUVwHMuEcRZ8i1YkrVBR0,2,8.5,19.0,10.5
ChIJ4xaSgW3BuEcRF_YCbyqHgbM,2,8.5,19.0,10.5
ChIJt02nUr7IuEcR72kbhtaoiBs,2,9.0,19.0,10.0
ChIJ7c4oQjnKuEcRfCJQ_SQaP2g,2,9.0,20.0,11.0
ChIJN5eh03PFuEcRe_Z9nalJbAw,2,8.0,20.0,12.0
ChIJj8qgo47MuEcRZqsjaBvKtRI,2,9.0,19.0,10.0
ChIJBTnddF7NuEcRkpRwj5vFf6k,2,9.0,18.5,9.5
ChIJ1aTuc5quwEcRFlco7N4esOk,2,9.0,20.0,11.0
ChIJpelRZzKuwEcRs_0JBoaXplk,2,9.0,19.0,10.0
ChIJ55fwOfTNuEcRUXHTC-x-N0c,2,8.0,20.0,12.0
ChIJTy0alhBMv0cRqPFw0YHo724,2,9.0,19.0,10.0
ChIJoc-rSG_NuEcRcT6MLxyvH8k,2,8.5,19.0,10.5
ChIJ32ECQ5ozv0cR0JZhi9ysICk,2,8.0,19.0,11.0
ChIJq2V8X0Uyv0cR9BRl0D822CY,2,8.0,20.0,12.0
ChIJQRZhr28tv0cRzCwCeGntlkQ,2,8.0,20.0,12.0
ChIJrwuueHMuv0cRApSVokzTQH4,2,9.0,19.0,10.0
ChIJ8zKiuKuvwEcRy1q1O8xFEXI,2,8.0,20.0,12.0
ChIJzZjpEduwwEcRM0hYWQdHwJ0,2,9.0,19.0,10.0
ChIJ9fx_IRgsv0cRQIZdVOs60dE,2,9.0,19.0,10.0
ChIJUf69DFPJuEcRy2IQ4l1juUA,2,8.5,20.0,11.5
ChIJv-UcW666uEcR9lnObwBnMcE,2,8.5,20.0,11.5
ChIJvReZ_7XCuEcRrwTSNXxg2Lc,2,6.0,22.0,16.0
ChIJW276DukZuUcRAJC3c18oFQk,2,8.0,20.0,12.0
ChIJAV8ih6dcuUcRxD5JLaFaOu0,2,8.5,19.5,11.0
ChIJQePiSgPnuEcRCdw01pX_21U,2,9.0,20.0,11.0
ChIJh_VaojsYuUcRwvEqs8Tcn-w,2,8.0,19.5,11.5
ChIJ-2k16trcuEcRWGtm_owGuKk,2,9.0,19.0,10.0
ChIJ-W7ONX87uUcR2l0qplhN7bQ,2,9.0,19.0,10.0
ChIJ_3uTG_EZuUcRW-Os144vVVg,2,8.0,20.0,12.0
ChIJheawdmI7uUcRSWNYjKPSHHU,2,9.0,19.0,10.0
ChIJ7y90N-Q8uUcR_sRbu7VTdTQ,2,9.0,19.0,10.0
ChIJsSHw5mEXuUcRgcL1GsjyPA0,2,8.5,18.5,10.0
ChIJt5w4q5oWuUcRwM0Uv-JSoE0,2,8.0,20.0,12.0
ChIJLQIbw4dFuUcRo4jDBQXehZM,2,8.5,19.0,10.5
ChIJweKneAgXuUcRtiKwI_dWDKY,2,8.5,20.0,11.5
ChIJUbCpfZo8uUcRl0RFU5C70oE,2,9.0,19.0,10.0
ChIJp38rRfgVuUcR1BmLFu4cbFs,2,8.5,19.0,10.5
ChIJofVUZywjuUcRbEctCx8AMMc,2,8.0,20.0,12.0
ChIJAazp0yxCuUcRO5dA5Bp0tHg,2,9.0,19.0,10.0
ChIJi1BUJBgguUcR-5pj2V9w3FA,2,9.0,20.0,11.0
ChIJnfvuAssWuUcRlhHBaRc55gA,2,8.0,20.0,12.0
ChIJb99y-WYUuUcRUU56H-4E5j8,2,8.5,20.0,11.5
ChIJd3fkR0s7uUcR59Rdjss64QE,2,8.5,19.0,10.5
ChIJyzi4oXYiuUcRfZWLtsUJM1k,2,8.0,19.0,11.0
ChIJx1LTKksTuUcRayt8rD7p0Xk,2,8.5,19.5,11.0
ChIJX2S05OQfuUcRg2MZU4pXa34,2,8.0,20.0,12.0
ChIJFelo7347uUcRfIPYC_dBsp0,2,9.0,20.0,11.0
ChIJW2zT0SfguEcRTunpkD5a3yA,2,8.0,20.0,12.0
ChIJkUw3LbZJuUcRCKWMW1UAdR8,2,9.0,20.0,11.0
ChIJAQAAAJAjuUcRLd-36hdWJ2Y,2,9.0,20.0,11.0
ChIJiW5bWU4ZuUcR94twgunnBXU,2,8.0,20.0,12.0
ChIJ4cmwGOhpuUcRM4q5flJQ2bo,2,9.0,19.0,10.0
ChIJF6-ShvYhuUcRSmfAOWsNzsA,2,9.0,19.0,10.0
ChIJqX9mGK0huUcR3Sd8xYXkxw8,2,8.5,19.0,10.5
ChIJDwqicslJuUcR_7AsWBJMXOM,2,9.0,20.0,11.0
ChIJgzuUr47huEcR8VtMuu1tdMc,2,9.0,19.0,10.0
ChIJr6ZIKvwTuUcRsPbxgqVYqSQ,2,8.0,20.0,12.0
ChIJWfKf8I4wuUcR9wETd4U_nxg,2,8.0,20.0,12.0
ChIJL1SkkZkluUcRLOMYrOEQyDc,2,9.0,19.0,10.0
ChIJF670W-EZuUcRjyY6qsnjI84,2,9.0,20.0,11.0
ChIJ6Sghkc1ruUcRsCshgOr_XUY,2,8.5,20.0,11.5
ChIJFVn5XeQZuUcRrI-W5J-ru_k,2,6.0,23.0,17.0
ChIJdW2rlEznuEcRABcy6W67ulA,2,8.0,20.0,12.0
ChIJifs48PwZuUcRQNhnJLQf_s4,2,8.5,19.0,10.5
ChIJLTRmEf7huEcRsqcBy-FPYGg,2,8.0,20.0,12.0
ChIJU4whvj8euUcRHD3-KZt2Nd8,2,8.5,18.5,10.0
ChIJz2uNO-spuUcRqiujhUXhUds,2,8.5,19.0,10.5
ChIJe5Ap7vjfuEcRzjp3nLMw6ZY,2,8.5,19.0,10.5
ChIJ4URS0P5QuUcRc3LctveG6bI,2,8.5,19.0,10.5
ChIJxTwg3c_fuEcR7LJ_krS-e2k,2,8.5,20.0,11.5
ChIJ47b3UHMfuUcRNAAEC9hctwE,2,8.5,19.5,11.0
ChIJDzWT4iXhuEcROPQWbSUbhcc,2,8.0,20.0,12.0
ChIJu3pfSNrVuEcR7bhe-0WnHVQ,2,9.0,19.0,10.0
ChIJAwMwgMhouUcRrI9ofNzcRfU,2,8.0,20.0,12.0
ChIJsb_Ej7LXuEcRC2bysitS7c8,2,9.0,20.0,11.0
ChIJJaTfNR3auEcRdlne7A2u4N4,2,8.5,18.5,10.0
ChIJlYxjw0zRuEcR5lPZcw-muto,2,8.0,20.0,12.0
ChIJr92TXNNeuUcRe8PW_1uxhro,2,8.5,19.0,10.5
ChIJQePiSgPnuEcRFrx4huduCjI,2,6.0,22.0,16.0
ChIJuwavAfIruUcR_1tZfUATUK8,2,8.0,20.0,12.0
ChIJbTGsKqLduEcRUMvVhlgMByc,2,8.0,19.0,11.0
ChIJs45pLQsuuUcRwKAMIhKWwYo,2,8.5,19.0,10.5
ChIJ5Qak6UIquUcRV37AqY9oLgw,2,9.0,20.0,11.0
ChIJWb0lbXPcuEcRsaV3mmtvsWc,2,8.5,19.0,10.5
ChIJcy6r23ItuUcRuJjeOoHitSE,2,8.5,19.0,10.5
ChIJQ_llN8wyuUcReO1BndDfoWc,2,8.5,19.0,10.5
ChIJa2ka4X5UuUcReNsGp9YDCIg,2,8.5,19.0,10.5
ChIJhxmEP5HnuEcRTK3mtUInedQ,2,8.5,19.0,10.5
ChIJ57uxJutKuUcR_M99XjuWIQ4,2,9.0,20.0,11.0
ChIJldVJoMPnuEcRG26zu-dsBDM,2,8.0,19.0,11.0
ChIJY47dHbLXuEcRxgWS8rimHko,2,9.0,20.0,11.0
ChIJX7cmFbPXuEcRcVL3MS9zgoE,2,8.0,20.0,12.0
ChIJ36NAo5vTuEcRfugZKdWWr3o,2,8.5,19.0,10.5
ChIJ_3aOi5_nuEcRXPeG_JGBYGA,2,8.0,19.0,11.0
ChIJGeRy3WgquUcRGkvjrVkb1hM,2,9.0,20.0,11.0
ChIJWzuIrZDouEcR8GBDlamon4k,2,8.0,20.0,12.0
ChIJFfBTCHRWuUcRIeF79sLLdMI,2,8.0,20.0,12.0
ChIJu-QHfsErv0cRJt6gSqLAK2c,2,8.0,20.0,12.0
ChIJK6TOg_TQuEcRegGuyV86Y08,2,8.0,20.0,12.0
ChIJl47Gdxz_u0cRwYIGVr5gLXQ,2,8.5,19.0,10.5
ChIJE2Vq5j_guEcRJfpA4rb3bkc,2,9.0,20.0,11.0
ChIJG-q1lrO_u0cRa2njfxKL97A,2,9.0,20.0,11.0
ChIJmZqZwT6ku0cR4y5BlVuGUlU,2,8.5,19.0,10.5
ChIJWRryCWKeu0cROLFQ-4j4NbM,2,8.0,20.0,12.0
ChIJJ7uRiHO6u0cRpD6FFWKi6a4,2,8.5,20.0,11.5
ChIJYWvLjmzDu0cRKS8QROrE-YY,2,8.5,20.0,11.5
ChIJJcwxDFUKu0cRWy_1yePocnY,2,8.0,19.0,11.0
ChIJcR2_zfTpu0cRS3jIYRVd7qQ,2,8.0,20.0,12.0
ChIJtSE52GYPu0cR9mj458l3wNg,2,8.5,20.0,11.5
ChIJkyPhuKwSu0cRBAzC79eBqpo,2,9.0,19.0,10.0
ChIJD0euJ_2Au0cRi0QiXkCYxZk,2,9.0,20.0,11.0
ChIJBRWFjV31u0cR61oCdWSX36k,2,8.0,19.0,11.0
ChIJhXPo4tjwu0cRvVJC5nJqtJo,2,8.5,19.0,10.5
ChIJB4DndGg_u0cRqJo4RVL_bKI,2,9.0,20.0,11.0
ChIJ4_b8CZbUpEcR_yzyjWIluXI,2,8.5,20.0,11.5
ChIJKx_KDb7UpEcRZn9386X3Y0U,2,8.5,20.0,11.5
ChIJq5AvJ7zUpEcRX9w_9OyFvCY,2,9.0,20.0,11.0
ChIJZWvuq0jLpEcRRZSCnfpNYd4,2,8.5,19.0,10.5
ChIJ00AJ6Uw_u0cRgidYGc8zSNg,2,9.0,20.0,11.0
ChIJhf0HT3wwu0cRmNOMR2IB4Ac,2,9.0,20.0,11.0
ChIJGarQxl0ru0cRcUAafXomzzQ,2,9.0,20.0,11.0
ChIJpYspMU8_u0cRN0kqaLlmZEQ,2,9.0,19.0,10.0
ChIJ6R9R1FHTpEcRQpIMmobomjw,2,8.0,20.0,12.0
ChIJtaubowPFpEcRSbm9WQMhWZc,2,8.5,19.0,10.5
ChIJJcgqwf3EpEcRhikaCRTum70,2,8.5,19.0,10.5
ChIJEdT1mLU4u0cRFLgo0Lm8TcA,2,9.0,20.0,11.0
ChIJ4UZp8a9Au0cREsiJqKHeQTg,2,9.0,20.0,11.0
ChIJU85xgjlHu0cR3fM_W3DIMTk,2,9.0,20.0,11.0
ChIJ10XeygZIu0cRlZTdpS9-JfM,2,8.0,19.0,11.0
ChIJKb_BLcbepEcR4hM6LuDEhc0,2,8.5,19.0,10.5
ChIJcb-MD5pAu0cRzwdbzxmpDNw,2,9.0,19.0,10.0
ChIJ6WjkY5i5pEcRYICYI3fPjRY,2,8.0,19.0,11.0
ChIJUyEEv5FHu0cRWpuHAUbV3o4,2,8.0,20.0,12.0
ChIJ831XMsjepEcRQanNggqsjQk,2,8.5,20.0,11.5
ChIJ52Jn_q4_u0cRMJ9AQKrvR0M,2,9.0,19.0,10.0
ChIJfQfi6PI-u0cRpxsGwHVvfTM,2,8.5,19.0,10.5
ChIJp4zWrXA_u0cRQ4L-tMrlGKY,2,6.0,22.0,16.0
ChIJMVqbuhPopEcRCKHAq0FL-18,2,8.0,20.0,12.0
ChIJp4zWrXA_u0cREUc9sq1dT-4,2,9.0,19.0,10.0
ChIJK1c1pMCvpEcR0r6pOLvtDp8,2,8.0,20.0,12.0
ChIJI0Tr38sZu0cRYP8tD1bkFso,2,8.5,19.0,10.5
ChIJnTjUkHswu0cRv__u3Loima8,2,8.5,20.0,11.5
ChIJ76yQ_KhBu0cRrnPg0c4pgt8,2,9.0,19.0,10.0
ChIJccRsakU_u0cRSGDiU3FjRJo,2,8.5,20.0,11.5
ChIJR0UQMbrnpEcRv4MQjaU8LUA,2,8.5,20.0,11.5
ChIJRYLbJzVXpEcRWNtzhltHR3A,2,8.5,18.5,10.0
ChIJ77h98cxIpEcRTeyjSbeNpL8,2,8.0,20.0,12.0
ChIJ9TZpVJD_pEcRNmwEeQnOnT0,2,9.0,19.0,10.0
ChIJF3viR-42pEcR6inkNtAALFc,2,8.0,20.0,12.0
ChIJndZV-Dw1pEcRHe3xmsLkNsY,2,8.0,20.0,12.0
ChIJbT-cjTlDpEcRMDow9ZuPhaw,2,9.0,18.0,9.0
ChIJKYABSu3_pEcRyQSjpc0HeV4,2,8.0,20.0,12.0
ChIJu5wJMxtApEcRMZ_qv06h2lw,2,8.5,19.0,10.5
ChIJDaR50VH7pEcR9fAtT39x-uY,2,8.0,20.0,12.0
ChIJLS1R4yLSpUcRwIvWfyluqUo,2,8.5,19.0,10.5
ChIJPQH4cwGKpEcRruUdfPZbxYI,2,8.0,20.0,12.0
ChIJG0wKZa6SpEcRJdh2wli_ltc,2,8.0,19.0,11.0
ChIJ6RmpKQVApEcRurEGcx14NNc,2,8.5,20.0,11.5
ChIJUZthoO42pEcRQlqrS_rYF7o,2,8.5,20.0,11.5
ChIJJXqHz65YpEcRXWjoeJTDlE0,2,8.5,20.0,11.5
ChIJB9ncwkP4pkcR5xB3eEfBfBo,2,8.0,20.0,12.0
ChIJW-FlzCX4pkcRq8u20aDSJBU,2,9.0,20.0,11.0
ChIJuY7C6C74pkcRpvv-VVJunzY,2,9.0,20.0,11.0
ChIJVesCJUhjpkcRWR6L7joXpqk,2,8.5,19.0,10.5
ChIJ_QlSmPz3pkcRJVklbl9M39s,2,8.5,19.0,10.5
ChIJxf_5crl8pkcR-JBFE4ihl0U,2,8.5,20.0,11.5
ChIJpTSyQ1V7pkcRVSZvC5ZqJN0,2,8.5,19.0,10.5
ChIJASDl_3ZfpkcRFA91xvVsKrw,2,8.5,19.0,10.5
ChIJb1zRtp_3pkcRU1SQ9Bl58Ws,2,9.0,20.0,11.0
ChIJTTBiA0v2pkcRcuEczlv1f9Q,2,9.0,20.0,11.0
ChIJiR-QVhj4pkcRsZN5D8jPrgg,2,8.0,22.0,14.0
ChIJf-fStU9jpkcRTMSayj1Jvg4,2,8.5,20.0,11.5
ChIJp1MnTH-JpkcRTYF-7GNxTfs,2,8.5,20.0,11.5
ChIJ4W0jowD4pkcRgRksVK4Rrl0,2,8.5,19.0,10.5
ChIJC5kNdltbpkcR9oiKOS2WkKU,2,8.0,20.0,12.0
ChIJbRyph0hkpkcRqexJ0KFN_xQ,2,8.0,20.0,12.0
ChIJ1bCbsahjpkcRKOuvF7D_QeQ,2,9.0,20.0,11.0
ChIJVW6nYomMpkcRShdNFBsWr1E,2,8.5,20.0,11.5
ChIJZUHB-nKJpkcR5MGi3KWJHqI,2,8.5,20.0,11.5
ChIJL8tJLnD2pkcRhZmsxr-YPRU,2,9.5,20.0,10.5
ChIJ8zXiyFFjpkcR3-bAkDDfVnM,2,8.5,19.0,10.5
ChIJOd1mX-T2pkcRXacmj53hrLs,2,9.0,20.0,11.0
ChIJtQzLLCD6pkcR726czbf-d0w,2,9.0,19.0,10.0
ChIJQyu0ADKSpkcRfZ_I4CRbbH4,2,8.5,19.0,10.5
ChIJQSke45J8pkcRdsGhXUTX7Jo,2,8.0,20.0,12.0
ChIJY23Gej_3pkcRD31ReoJRNqI,2,9.0,19.0,10.0
ChIJOV4OYXZWpkcRZLYHHFxCIjQ,2,9.0,19.0,10.0
ChIJQSrKLehXpkcR8JhR-GTMTsk,2,9.0,19.0,10.0
ChIJ6bGVnKL5pkcRJzyjvk9ieK0,2,9.0,20.0,11.0
ChIJKSwBEv74pkcR-VH2CE5cE80,2,8.5,19.0,10.5
ChIJ36fx82uRpkcROpj6r76n4uM,2,9.0,20.0,11.0
ChIJC_bzCyj8pkcRzV0nuwyvuf8,2,9.0,20.0,11.0
ChIJVX95D4SPpkcR-OCyM7RBqWE,2,8.0,20.0,12.0
ChIJ0_Hw5SNTpkcRS9fZTVl4y-c,2,8.5,20.0,11.5
ChIJjaRXQuaZpkcRzB3kI6sBX34,2,8.5,19.0,10.5
ChIJVWsaBICpp0cRfJK8TPRVwp0,2,8.5,19.5,11.0
ChIJ9_x_pD0Ep0cRMGz0BG64zs0,2,9.0,20.0,11.0
ChIJx71SycErpEcRsrksTAiXO8A,2,8.0,20.0,12.0
ChIJGUGLinPipkcRB7PwC_hbw-w,2,8.5,18.5,10.0
ChIJ495pmE9jpkcRcc8IcXIZn0Q,2,8.0,20.0,12.0
ChIJ8zym5l5bpkcRSgXRMubuD38,2,8.5,20.0,11.5
ChIJoRqfWJR8pkcRpOAM-lMMgxM,2,8.5,20.0,11.5
ChIJZzYIVv7VCUcRy1uVzc-3uwo,2,9.0,20.0,11.0
ChIJmV6gU0jRCUcRDD7tpU4xUJY,2,8.5,20.0,11.5
ChIJeUckc6_RCUcRw-E2Ldb74Zg,2,8.5,19.0,10.5
ChIJxb-loCjOCUcRA6iSq85kw5Y,2,8.0,19.0,11.0
ChIJI1kUkNWCp0cRH9yjfZDpc9k,2,9.0,20.0,11.0
ChIJfU_K5eGcp0cRm8d1bPP6tDw,2,9.0,19.0,10.0
ChIJyXdg7C6ep0cRrcI7Mw_G69k,2,8.5,19.0,10.5
ChIJrz9ONgSSp0cRDWafSDmx9-k,2,8.0,20.0,12.0
ChIJ1dtQncPLCUcR1xUopKu_ys8,2,9.0,20.0,11.0
ChIJ74DVGedxp0cRZo-zPc8lwj0,2,8.5,20.0,11.5
ChIJx9D_o9sjCEcRhza0ur27yc8,2,8.0,20.0,12.0
ChIJr5NAmwDPCUcR7XweMoJ5vKg,2,8.0,20.0,12.0
ChIJu96Yd-dxp0cRBVSH_hjq6QU,2,8.5,19.0,10.5
ChIJET22IbE8CEcRk5pP2o4q_a0,2,8.0,20.0,12.0
ChIJX8RJx57OCUcRghEz0tpFJTo,2,8.0,20.0,12.0
ChIJhQYYHVBsp0cROG1XiKeYbJ8,2,8.5,19.0,10.5
ChIJ9Qf1cMrPCUcR9245ffyF-Yg,2,9.0,20.0,11.0
ChIJgzdHKv_VCUcRCOdZEiUhTgY,2,8.5,20.0,11.5
ChIJYx0JqvrICUcRSadAVFAtHdE,2,8.5,19.0,10.5
ChIJxV8GhhTPCUcRAzPQPsUg9TU,2,8.0,21.0,13.0
ChIJB4TC_b3ICUcRF6FE1vE9UJc,2,8.5,20.0,11.5
ChIJ3YLifBXPCUcRVNquj4sLJbc,2,8.0,21.0,13.0
ChIJQ8Stsz_PCUcRaB9B-kixWCE,2,8.5,20.0,11.5
ChIJ96lup6hDCEcRXuFKOLEWaD0,2,9.0,20.0,11.0
ChIJNSw8C2qKCEcRZ1fycf_h6nU,2,8.0,20.0,12.0
ChIJER-OmYVVCEcRd1i4QsFO9cY,2,9.0,20.0,11.0
ChIJnSROUn7_CEcRIrwKwndXH2M,2,8.0,20.0,12.0
ChIJC2V710NJCEcRytysrBNPV0s,2,8.0,19.0,11.0
ChIJj2vreBzvCEcRVYYhKr4XfRo,2,8.0,20.0,12.0
ChIJ9wkmf_49CEcRFG6ZbHhFzAc,2,9.0,19.0,10.0
ChIJ7_keAWAdCUcRF_WmLpCS86Q,2,8.0,19.0,11.0
ChIJiQuHHWWtCUcRvV6_OtP8SKk,2,8.0,19.0,11.0
ChIJSQnK_2rKCUcR2RTbP0a-imY,2,8.5,19.5,11.0
ChIJZcNO0Ksov0cRDfLkqrAPekw,2,9.0,19.0,10.0
ChIJr_9pSHuZwEcRTW1j2sbVXaA,2,9.0,20.0,11.0
ChIJbSEHPWSZwEcR5Y-AJnNSjMA,2,9.0,20.0,11.0
ChIJJcu_Dj4lv0cRW8RabN3N7h4,2,8.5,20.0,11.5
ChIJxbSwAKklv0cRCJzUbrmJRbM,2,6.0,22.0,16.0
ChIJ3TVItWKZwEcRZr88eViXEiw,2,6.5,22.0,15.5
ChIJQ5hd9E5ov0cRGYMslkWUj4E,2,9.0,20.0,11.0
ChIJdYfcTT9nv0cRGgvOy9SPIqg,2,9.0,19.0,10.0
ChIJV_qA3nk_v0cRqeD8ve2by94,2,9.0,19.0,10.0
ChIJE7VwSE9ov0cR-WSJrfvGvcY,2,9.0,20.0,11.0
ChIJy85DyZwlv0cRLQtVezaRZDQ,2,8.0,20.0,12.0
ChIJtx_SvbQwv0cRXtkct-qmTu4,2,8.0,20.0,12.0
ChIJt6RUOVhPv0cRnCA0KIVn2Ik,2,9.0,19.0,10.0
ChIJm0T2L5I7v0cRMxyBqjGX1cQ,2,8.5,19.0,10.5
ChIJIcyYJgAlv0cRUv5rBqgCgRY,2,8.0,22.0,14.0
ChIJNYsHNWElv0cRveW_BzAQiKM,2,8.5,19.0,10.5
ChIJI4RPgTigwEcRihqTSmUE2gw,2,9.0,20.0,11.0
ChIJ_-PlFYI4v0cRvFVo3jWY-no,2,8.0,20.0,12.0
ChIJS-Tq3MuYwEcRwYuHcdJ24mw,2,8.0,20.0,12.0
ChIJJztmVfI7v0cR01YCu5KL0rg,2,8.5,20.0,11.5
ChIJV_qA3nk_v0cRv4wi-PK6xpM,2,8.0,20.0,12.0
ChIJXb8g3Phhv0cRcqjMXxQYpfQ,2,9.0,19.0,10.0
ChIJ23AsSDOZwEcR5SbO-0JnJB0,2,9.0,19.0,10.0
ChIJHyh2rQNpv0cR5U8GON9W-uE,2,8.5,20.0,11.5
ChIJl3txyjhgv0cRsbkvxHs9qNM,2,8.5,20.0,11.5
ChIJr9kDRPxhv0cRjFnLpSXqFqI,2,9.0,19.0,10.0
ChIJObiDtWKZwEcRRcohK6uR6cY,2,8.0,20.0,12.0
ChIJG90S-4qYwEcR0D3FiFJt-So,2,9.0,19.0,10.0
ChIJGR-dK405v0cRTFHRxofldDM,2,8.5,19.0,10.5
ChIJZWFWAd0kv0cRHrXXtRSDAic,2,9.0,19.0,10.0
ChIJzxRmg9NJv0cRV1bkwgxMXGU,2,8.0,20.0,12.0
ChIJ7R7FWQYlv0cRZnmVhBFSBqg,2,9.0,20.0,11.0
ChIJkTrBdZWhwEcRuiMv0KFApjY,2,8.0,20.0,12.0
ChIJIacpoh2lwEcRcWR2FkS6tts,2,8.0,20.0,12.0
ChIJz6vivJpsv0cR6kcwv-tzHRs,2,8.5,19.0,10.5
